Description	subset	state_P	activity_P	state_logP	activity_logP
ELF1_Q6	C03_EffectorCD8	0.00493483404976654	0.554902615388913	2.30672744734743	0.255783228247113
PSMB5_TARGET_GENES	C03_EffectorCD8	0.00832457919014743	0.0131261462906667	2.07963771097672	1.88186275984786
STAT5B_01	C03_EffectorCD8	0.0181629375625686	0.440357028258148	1.74081390999771	0.356195067767744
TATA_01	C03_EffectorCD8	0.0348539535820661	0.0170417286703465	1.45774795152614	1.76848635358845
MAFG_TARGET_GENES	C03_EffectorCD8	0.041418753174553	0.230067577798785	1.38280297877819	0.638144579832866
PHF2_TARGET_GENES	C03_EffectorCD8	0.0448509443199849	0.0206292570816371	1.34822840861451	1.68551641192773
TFEB_TARGET_GENES	C03_EffectorCD8	0.0479860365215785	0.359526116261334	1.31888511978821	0.444269556640698
HES2_TARGET_GENES	C03_EffectorCD8	0.0482272134493215	0.130799662926753	1.31670783072884	0.883393375195542
PRDM4_TARGET_GENES	C03_EffectorCD8	0.0497405667929324	0.0048444793263537	1.30328927025948	2.31475289309057
TGGAAA_NFAT_Q4_01	C03_EffectorCD8	0.0509062463093164	0.873594079005933	1.29322892549758	0.05869031816471
SRF_Q5_01	C03_EffectorCD8	0.0582463943024764	0.748314082866511	1.23473095413037	0.125916081512681
NAB2_TARGET_GENES	C03_EffectorCD8	0.0961972261981283	0.695104659935308	1.01683745045922	0.157949799999344
STAT5A_01	C03_EffectorCD8	0.101960651086429	0.549304844879853	0.991567399935405	0.260186570475625
IRF9_TARGET_GENES	C03_EffectorCD8	0.105802973986706	0.174639659430956	0.975502124665076	0.757857124226315
FOXE1_TARGET_GENES	C03_EffectorCD8	0.121394825896207	0.00438020253765281	0.915799823414082	2.35850580754354
MAML1_TARGET_GENES	C03_EffectorCD8	0.131268761483583	0.89563021827321	0.881838612291599	0.0478712618907834
HOXA2_TARGET_GENES	C03_EffectorCD8	0.233392660732208	0.00329235199315814	0.631912804904266	2.48249373952472
ZFHX3_TARGET_GENES	C03_EffectorCD8	0.349481612539125	0.000465831492099292	0.456575669082435	3.33177115473944
TERF1_TARGET_GENES	C03_EffectorCD8	0.459070444243524	0.0476877840073823	0.338120666970716	1.3215928582272
ZNF84_TARGET_GENES	C03_EffectorCD8	0.476849674759736	0.00619290393336248	0.321618509244498	2.20810565687629
MORC2_TARGET_GENES	C03_EffectorCD8	0.507413071144254	0.0219444196251386	0.294638349387241	1.65867590066694
NFE2L1_TARGET_GENES	C03_EffectorCD8	0.527000609162636	0.0470365350559923	0.278188882784003	1.32756467803496
PPARGC1A_TARGET_GENES	C03_EffectorCD8	0.532499715329224	0.903256051258602	0.27368062006008	0.0441891202449484
BCL6B_TARGET_GENES	C03_EffectorCD8	0.56621564106425	0.404493853533804	0.247018137913212	0.393088073301729
TAF9B_TARGET_GENES	C03_EffectorCD8	0.596755555606578	0.000993759446308519	0.224203529157321	3.00271873007367
AML1_01	C03_EffectorCD8	0.703805855608563	0.439675125819224	0.152547124190358	0.356868103461539
NF1_Q6	C03_EffectorCD8	0.727062754708672	0.809686301818199	0.138428102418167	0.0916832080068772
SETD7_TARGET_GENES	C03_EffectorCD8	0.771828805117076	5.26947217449591e-05	0.112479017329853	4.27823288444289
KAT5_TARGET_GENES	C03_EffectorCD8	0.78937067803576	0.0167363057589632	0.102719009944279	1.7763403985264
ASH1L_TARGET_GENES	C03_EffectorCD8	0.795446397610168	0.000797582287275884	0.0993890806389666	3.09822449941024
E2F5_TARGET_GENES	C03_EffectorCD8	0.797122335030691	4.18835117793778e-05	0.0984750219518738	4.37795691146157
HSD17B8_TARGET_GENES	C03_EffectorCD8	0.867797701053705	8.6830117486184e-21	0.0615815047265264	20.0613296113513
GATTGGY_NFY_Q6_01	C03_EffectorCD8	0.918281298274448	0.000490097066577881	0.0370242604384376	3.30971789690147
NFRKB_TARGET_GENES	C03_EffectorCD8	0.95149678705626	0.588961814753177	0.0215926738678623	0.229912861714719
SNRNP70_TARGET_GENES	C03_EffectorCD8	0.964905949635296	0.000132145539316717	0.0155150157183589	3.87894749225858
BARX2_TARGET_GENES	C03_EffectorCD8	0.982123754119244	0.0232168097480796	0.00783378477435521	1.63419745746535
HSD17B8_TARGET_GENES	G01_NK	2.39604534134516e-07	1.41933869706487e-33	6.62050496787301	32.8479139563999
ASH1L_TARGET_GENES	G01_NK	4.17225834983369e-07	2.28068540170062e-06	6.37962880752419	5.64193461727849
BARX2_TARGET_GENES	G01_NK	1.37773053959285e-06	3.16013497332986e-06	5.86083571465715	5.50029436772321
KAT5_TARGET_GENES	G01_NK	5.72692783748478e-06	5.55990707315177e-07	5.24207828920719	6.25493246704288
PHF2_TARGET_GENES	G01_NK	1.37265710471128e-05	0.000535078001124473	4.8624379377307	3.27158290398117
ZNF84_TARGET_GENES	G01_NK	9.76669296041475e-05	6.65644561312789e-05	4.01025246516272	4.17675761207122
E2F5_TARGET_GENES	G01_NK	0.000101775830544403	1.38044550294308e-08	3.9923553448623	7.85998073371017
GATTGGY_NFY_Q6_01	G01_NK	0.000608852384151453	9.7574150618358e-05	3.21548798900817	4.01066522055776
BACH2_TARGET_GENES	G01_NK	0.000762450440075999	0.0042803213166687	3.11778838057269	2.3685236279919
IRF2_01	G01_NK	0.00131856765184179	0.0257408803742748	2.87989758292186	1.58937660369616
FOXE1_TARGET_GENES	G01_NK	0.0013601666165597	0.0105351078918197	2.86640788852662	1.97736101234995
ZFHX3_TARGET_GENES	G01_NK	0.00220347307260778	2.10983549811685e-05	2.65689225238769	4.6757514049133
HOXA2_TARGET_GENES	G01_NK	0.00301361758436845	0.000932176030431457	2.52091185870209	3.03050206851906
IRF9_TARGET_GENES	G01_NK	0.00969402835242705	0.060442920997945	2.01349571441679	1.21865455587114
ZNF318_TARGET_GENES	G01_NK	0.0108873516353613	0.00285291052803057	1.96307775018248	2.54471184831906
TFEB_TARGET_GENES	G01_NK	0.0112089388212416	0.0162641574382752	1.95043550122251	1.78876843034621
TERF1_TARGET_GENES	G01_NK	0.0125457743985852	0.00967612397615916	1.90150252632606	2.01429857583962
NAB2_TARGET_GENES	G01_NK	0.0151187980642937	0.0534230276830623	1.82048273362274	1.27227150252232
NFE2L1_TARGET_GENES	G01_NK	0.0179745501279358	0.423960196888292	1.74534197045273	0.37267491482992
PPARGC1A_TARGET_GENES	G01_NK	0.0187919672095483	0.682776443217958	1.72602775403828	0.165721471091187
NF1_Q6	G01_NK	0.0266777894929306	0.901809551987116	1.57385015866832	0.0448851689481378
HES2_TARGET_GENES	G01_NK	0.0270710372287662	0.036751224734561	1.56749510388595	1.43472818347506
IRF1_01	G01_NK	0.0291351459340726	0.00375176885771485	1.53558280224506	2.42576392586632
NFRKB_TARGET_GENES	G01_NK	0.0374504064306305	0.00462213268251652	1.42654346475698	2.33515759186044
MAFG_TARGET_GENES	G01_NK	0.0673968106837837	0.0557404223827827	1.17136065443213	1.25382974466798
RYTTCCTG_ETS2_B	G01_NK	0.0695779749186543	0.484766385018023	1.15752821563517	0.314467502924546
IRF7_01	G01_NK	0.0717893956966538	0.000643882745427154	1.14393970242276	3.19119321284262
MORC2_TARGET_GENES	G01_NK	0.144483836578941	1.71305545299935e-05	0.840180734756612	4.76622857834107
SRF_Q5_01	G01_NK	0.167760847938861	0.174600399425178	0.775309387417309	0.757954767114113
ELF1_Q6	G01_NK	0.18608958083419	0.438500955278299	0.730277942360324	0.358029456182451
BCL6B_TARGET_GENES	G01_NK	0.281197919081116	0.777309501381688	0.550987897503325	0.109406023697551
PRDM4_TARGET_GENES	G01_NK	0.294457200985476	8.15578243207044e-05	0.53097782049182	4.08853436820674
TAF9B_TARGET_GENES	G01_NK	0.314598401297208	0.0716414263965452	0.50224348867257	1.14483577583834
PSMB5_TARGET_GENES	G01_NK	0.338094841007715	0.00555501052358146	0.470961456087161	2.25531511398161
SETD7_TARGET_GENES	G01_NK	0.510286738844932	0.00463843730433677	0.292185717815728	2.33362830918931
SNRNP70_TARGET_GENES	G01_NK	0.544932160421736	0.0928416356445436	0.263657560454237	1.03225721693281
TATA_01	G01_NK	0.581211675708369	0.00128641218762787	0.235665669933574	2.8906198540166
MAML1_TARGET_GENES	G01_NK	0.606336358360169	0.900397098070732	0.217286388945043	0.0455659133759811
AML1_01	G01_NK	0.620005117283869	0.379317173059644	0.20760472598727	0.420997494770953
TGGAAA_NFAT_Q4_01	G01_NK	0.695422627147986	0.926054518159616	0.157751182669671	0.0333634450254917
STAT5A_01	G01_NK	0.704868506639151	0.778209114564469	0.151891893175039	0.108903686945444
STAT5B_01	G01_NK	0.785101107227525	0.84342154017526	0.10507441015483	0.0739553117159886
BACH2_TARGET_GENES	A01_NaiB	1.56915636480582e-08	0.00539418434588474	7.80433377726155	2.268074215645
ZNF318_TARGET_GENES	A01_NaiB	6.21808494405745e-05	0.000233622647576725	4.20634334943927	3.63148505864507
MAML1_TARGET_GENES	A01_NaiB	0.000153675983378528	0.448950508892461	3.81339399913112	0.347801531824224
IRF7_01	A01_NaiB	0.00095212597659723	6.32380171185568e-06	3.02130558594174	5.19902175619666
KAT5_TARGET_GENES	A01_NaiB	0.00132460919818444	0.14082254960398	2.87791223350559	0.851327797008846
NFE2L1_TARGET_GENES	A01_NaiB	0.0018571586662533	0.046026195021153	2.73115099074885	1.3369949266837
NFRKB_TARGET_GENES	A01_NaiB	0.00262030869476432	0.480835312778173	2.58164754206367	0.318003645037055
FOXE1_TARGET_GENES	A01_NaiB	0.00403990730614437	0.000111609062514989	2.39362859946658	3.95230053980295
IRF9_TARGET_GENES	A01_NaiB	0.00600747927829006	8.75432935661942e-05	2.22130771854151	4.05777711832701
IRF1_01	A01_NaiB	0.00652604190291463	0.168221626040755	2.18535014198759	0.774118173422577
MORC2_TARGET_GENES	A01_NaiB	0.00863186784708471	0.187357770977732	2.06389521727339	0.727328289104705
HES2_TARGET_GENES	A01_NaiB	0.00903105503538036	0.0680910530973094	2.0442615111174	1.16690994896436
IRF2_01	A01_NaiB	0.00977339235751726	0.517166235022762	2.00995466591974	0.286369837275748
ZFHX3_TARGET_GENES	A01_NaiB	0.0111869681667146	0.0220596945184318	1.95128759773201	1.65640050594288
MAFG_TARGET_GENES	A01_NaiB	0.017146323563582	0.0942253382131816	1.76582898507958	1.02583229501548
PHF2_TARGET_GENES	A01_NaiB	0.0242087687295827	0.00728921061218208	1.61602729843708	2.13731950122057
BARX2_TARGET_GENES	A01_NaiB	0.0281271931826687	0.304954150901017	1.55087360399186	0.515765450841654
TERF1_TARGET_GENES	A01_NaiB	0.0290329827238352	0.0466891264801166	1.53710834432818	1.33078425132972
BCL6B_TARGET_GENES	A01_NaiB	0.0295546831128268	0.00306403891215237	1.52937369282291	2.51370572362633
AML1_01	A01_NaiB	0.0381687702785866	0.334364880486609	1.41829183192481	0.475779344306709
NAB2_TARGET_GENES	A01_NaiB	0.0431279490332697	0.0514081878430639	1.36524119440941	1.28896770489836
TFEB_TARGET_GENES	A01_NaiB	0.0455764514135233	0.0270838912929394	1.34125949204551	1.56728893800603
HOXA2_TARGET_GENES	A01_NaiB	0.0541956568721734	0.00924117890565681	1.2660355155285	2.03427262190085
PRDM4_TARGET_GENES	A01_NaiB	0.0636747552365351	0.0235254825103142	1.19603271577348	1.62846146038028
SNRNP70_TARGET_GENES	A01_NaiB	0.0824462012246781	0.0101126473233629	1.08382935002756	1.99513513843208
TAF9B_TARGET_GENES	A01_NaiB	0.0879061074205002	0.000171248731939285	1.055980950559	3.7663726356826
ZNF84_TARGET_GENES	A01_NaiB	0.0886225631193071	0.100864150277879	1.05245569356784	0.996263165805103
RYTTCCTG_ETS2_B	A01_NaiB	0.137709483704498	0.778930719496757	0.861036149948557	0.108501168101875
ASH1L_TARGET_GENES	A01_NaiB	0.145297372727756	0.185946251032683	0.837742238559197	0.730612573272912
GATTGGY_NFY_Q6_01	A01_NaiB	0.146643036452898	0.435305225611271	0.833738555267027	0.361206119333487
PPARGC1A_TARGET_GENES	A01_NaiB	0.276618184586865	1.6527990676992e-05	0.558119273228372	4.78177994079856
PSMB5_TARGET_GENES	A01_NaiB	0.276683380972466	0.000760940437620658	0.558016926036894	3.11864933616641
TATA_01	A01_NaiB	0.301617642886174	0.0415890476381822	0.520543258346002	1.38102102457899
SETD7_TARGET_GENES	A01_NaiB	0.353329798642185	0.342318153415998	0.451819734090381	0.465570069254334
ELF1_Q6	A01_NaiB	0.433964583681048	0.972072036417532	0.36254571228359	0.0123015500331935
STAT5B_01	A01_NaiB	0.468322841795982	0.0631790949471829	0.329454659591336	1.19942659973919
TGGAAA_NFAT_Q4_01	A01_NaiB	0.478372382371857	0.224722281715786	0.320233901197167	0.648353864178744
NF1_Q6	A01_NaiB	0.603161521026975	0.788284088946217	0.219566372275372	0.103317239329031
SRF_Q5_01	A01_NaiB	0.635982906001019	0.437828754668022	0.196554557196239	0.358695719278906
STAT5A_01	A01_NaiB	0.746546903055353	0.303546597291382	0.12694290180603	0.517774631135157
E2F5_TARGET_GENES	A01_NaiB	0.799440273343505	0.324697049351021	0.0972139771038273	0.488521657959746
HSD17B8_TARGET_GENES	A01_NaiB	0.999985905006789	0.962713462814693	6.1214209148101e-06	0.016502954864744
BACH2_TARGET_GENES	A03_UnswMB	3.78298010442113e-07	0.0003547111012757	6.4221659427577	3.45012521934499
NFRKB_TARGET_GENES	A03_UnswMB	1.95274519011173e-06	0.803059263846993	5.70935442324986	0.0952524036478419
PHF2_TARGET_GENES	A03_UnswMB	2.6692483226159e-06	0.00550879658431126	5.57361102151965	2.25894326392041
NFE2L1_TARGET_GENES	A03_UnswMB	7.88129073876979e-06	0.438634658170905	5.10340265118804	0.357897056065451
ZNF84_TARGET_GENES	A03_UnswMB	0.000148106228444792	0.909013677837667	3.82942667731724	0.0414295819433438
BARX2_TARGET_GENES	A03_UnswMB	0.000604192126528734	0.91701782277985	3.2188249384924	0.0376222234796828
HOXA2_TARGET_GENES	A03_UnswMB	0.000668720941318198	0.068289362150739	3.17475507644638	1.1656469437424
KAT5_TARGET_GENES	A03_UnswMB	0.000917346572318207	0.0930286310745465	3.03746655744915	1.031383369682
FOXE1_TARGET_GENES	A03_UnswMB	0.004210758335423	1.10481765299103e-05	2.37563968296918	4.95670939513241
TFEB_TARGET_GENES	A03_UnswMB	0.00460604028709718	0.0884779763222289	2.336672267764	1.05316481915579
ASH1L_TARGET_GENES	A03_UnswMB	0.00738143208908218	0.968761216897669	2.13185937150362	0.0137832559348623
ZFHX3_TARGET_GENES	A03_UnswMB	0.007848328942741	0.0438388344130885	2.10522280289831	1.35814100139169
TERF1_TARGET_GENES	A03_UnswMB	0.00852931381180727	0.232910306746489	2.0690859066675	0.632811292641423
IRF9_TARGET_GENES	A03_UnswMB	0.0140418912171708	0.00236485782631605	1.85257439577688	2.62619496363755
MAFG_TARGET_GENES	A03_UnswMB	0.016855570269236	0.00749594690223692	1.7732565495451	2.12517349844728
SNRNP70_TARGET_GENES	A03_UnswMB	0.0288283685069416	0.0273497396153444	1.54017993508254	1.56304680403466
GATTGGY_NFY_Q6_01	A03_UnswMB	0.0319054143144536	0.637197994483387	1.49613561138283	0.195725599766966
MAML1_TARGET_GENES	A03_UnswMB	0.0330820893496063	0.499601057488497	1.48040706972559	0.301376651040631
ZNF318_TARGET_GENES	A03_UnswMB	0.0519124876636199	1.92505762784038e-09	1.28472815908693	8.71555626507576
NAB2_TARGET_GENES	A03_UnswMB	0.068580209429475	0.143740075126303	1.16380119297543	0.842422132493531
SETD7_TARGET_GENES	A03_UnswMB	0.0741421826085393	0.360415641813256	1.12993463329307	0.443196369175293
HSD17B8_TARGET_GENES	A03_UnswMB	0.120668330464433	0.999687891736247	0.918406696010745	0.000135568053759958
PPARGC1A_TARGET_GENES	A03_UnswMB	0.136987991140806	0.00481972872737354	0.863317502988664	2.31697740481513
MORC2_TARGET_GENES	A03_UnswMB	0.142748041732099	0.268771398350667	0.845429840845876	0.57061694915758
AML1_01	A03_UnswMB	0.155727088010866	0.0596583240058338	0.80763583733282	1.22432895153115
HES2_TARGET_GENES	A03_UnswMB	0.175013784017381	0.00837767663780305	0.756927745102616	2.07687640658258
PRDM4_TARGET_GENES	A03_UnswMB	0.256134685764155	7.95948466405155e-05	0.591531605381806	4.09911504969999
PSMB5_TARGET_GENES	A03_UnswMB	0.280288869625022	0.0202898122461284	0.552394147892266	1.69272197173687
IRF7_01	A03_UnswMB	0.302527062197847	2.68745950599663e-07	0.519235769978442	6.57065807087344
IRF1_01	A03_UnswMB	0.335188321799185	0.0113689562044389	0.474711120908479	1.944279406505
BCL6B_TARGET_GENES	A03_UnswMB	0.447309704280924	0.0143709326561489	0.349391679806464	1.84251504576451
E2F5_TARGET_GENES	A03_UnswMB	0.55601776583864	0.903352979638308	0.254911331650996	0.0441425186175165
IRF2_01	A03_UnswMB	0.573034552153466	0.108499577683643	0.241819190672788	0.964571952230386
TATA_01	A03_UnswMB	0.574818515048664	0.111223101512243	0.240469251578236	0.953804998569746
TAF9B_TARGET_GENES	A03_UnswMB	0.7152909566711	0.0393681395432199	0.145517265648519	1.40485510858302
RYTTCCTG_ETS2_B	A03_UnswMB	0.833928438961936	0.343329058031386	0.0788712154262525	0.464289438028873
NF1_Q6	A03_UnswMB	0.839752304030153	0.938792036734637	0.0758487959099851	0.0274306029431435
ELF1_Q6	A03_UnswMB	0.852864578849135	0.539817623532248	0.069119922323166	0.267752941050588
SRF_Q5_01	A03_UnswMB	0.886657880429405	0.209662859165581	0.0522439216599476	0.678478496039382
STAT5A_01	A03_UnswMB	0.900010844036587	0.368241170167575	0.045752257808587	0.433867658045341
TGGAAA_NFAT_Q4_01	A03_UnswMB	0.942979939058286	0.30361407120205	0.0254975463389821	0.517678104634951
STAT5B_01	A03_UnswMB	0.968024154850249	0.127587284570814	0.0141138057212632	0.89419260552
BACH2_TARGET_GENES	A02_SwiMB	1.50361080597232e-08	0.0212221119645665	7.82286456181079	1.67321139852533
PSMB5_TARGET_GENES	A02_SwiMB	0.000986915289552049	0.00693428017399909	3.00572012277002	2.15899861500676
GATTGGY_NFY_Q6_01	A02_SwiMB	0.00143047515136369	0.408425343586456	2.84451968187785	0.388887316932207
TFEB_TARGET_GENES	A02_SwiMB	0.00284693840680484	0.102162278981213	2.54562192866412	0.990709427628689
ZNF318_TARGET_GENES	A02_SwiMB	0.00383348532903616	2.45067622968572e-06	2.41640619447396	5.6107140616361
NFE2L1_TARGET_GENES	A02_SwiMB	0.00645481502063615	0.815014749815007	2.19011619904715	0.0888345314989169
PHF2_TARGET_GENES	A02_SwiMB	0.00660041003665274	0.0102196140537395	2.18042908398476	1.99056550513048
AML1_01	A02_SwiMB	0.00923206676796092	0.183215093090897	2.03470106328148	0.737038752414386
IRF2_01	A02_SwiMB	0.00939034100207255	0.17821774452437	2.02731863642085	0.749049056946967
IRF1_01	A02_SwiMB	0.0139069422010767	0.000761062251552563	1.85676835032314	3.11857981839363
IRF7_01	A02_SwiMB	0.0173256915567423	5.42941932489866e-06	1.76130942146173	5.26524661561876
TERF1_TARGET_GENES	A02_SwiMB	0.0202006138029252	0.416038352156864	1.69463543415865	0.380866632444518
MAFG_TARGET_GENES	A02_SwiMB	0.0207021705795113	0.00473422184809961	1.68398411728298	2.32475139466465
ZNF84_TARGET_GENES	A02_SwiMB	0.0236853654461627	0.833500822764557	1.62551991006934	0.0790939671353992
NF1_Q6	A02_SwiMB	0.0287795793860118	0.698788651189635	1.54091555757346	0.155654156874196
NFRKB_TARGET_GENES	A02_SwiMB	0.0319320823595391	0.595204858473251	1.49577275926297	0.225333532436116
MAML1_TARGET_GENES	A02_SwiMB	0.0392328095760319	0.281217747428028	1.40635058966104	0.550957274808526
FOXE1_TARGET_GENES	A02_SwiMB	0.0629383540598508	1.14843117712098e-05	1.20108461878014	4.93989502597368
PRDM4_TARGET_GENES	A02_SwiMB	0.0791383652007447	0.00227514378354278	1.10161292540723	2.64299115178664
HES2_TARGET_GENES	A02_SwiMB	0.0823463144682952	0.0498438266482418	1.08435583355434	1.30238862308203
ZFHX3_TARGET_GENES	A02_SwiMB	0.0947804134441158	0.0615931767352307	1.02328140118519	1.21046739612078
SETD7_TARGET_GENES	A02_SwiMB	0.0956951029307643	0.0516875805487081	1.01911028609529	1.28661379630856
IRF9_TARGET_GENES	A02_SwiMB	0.0957161685631489	0.00375504273185618	1.01901469414955	2.4253851164218
ASH1L_TARGET_GENES	A02_SwiMB	0.103184167230047	0.701296030786497	0.986386936547339	0.154098619125458
BCL6B_TARGET_GENES	A02_SwiMB	0.113126786075242	0.0119137267410824	0.946434550977914	1.92395236530827
NAB2_TARGET_GENES	A02_SwiMB	0.122861235821957	0.00189496644576262	0.910585120564907	2.72239847569546
SNRNP70_TARGET_GENES	A02_SwiMB	0.148416096214353	0.0122913494008788	0.828518995836047	1.91040043565013
HOXA2_TARGET_GENES	A02_SwiMB	0.154035030040704	0.111613597418835	0.812380502388427	0.952282893890864
KAT5_TARGET_GENES	A02_SwiMB	0.270088082616712	0.389425679675449	0.568494578226412	0.409575413438423
ELF1_Q6	A02_SwiMB	0.289954536121857	0.180357792343724	0.537670092650265	0.743865089282558
SRF_Q5_01	A02_SwiMB	0.313990425555447	0.427128519144105	0.503083594575933	0.369441429993427
BARX2_TARGET_GENES	A02_SwiMB	0.324243504197015	0.415416215198361	0.489128715689989	0.381516555384625
RYTTCCTG_ETS2_B	A02_SwiMB	0.344319661916226	0.919953880637275	0.463038176778597	0.036233944270522
TATA_01	A02_SwiMB	0.48142290755468	0.332076102904743	0.317473248527348	0.478762376283646
MORC2_TARGET_GENES	A02_SwiMB	0.533426625114374	0.698566173777635	0.272925311008966	0.155792447752747
PPARGC1A_TARGET_GENES	A02_SwiMB	0.539375413445885	0.00327121177432783	0.268108854042087	2.48529133926089
TAF9B_TARGET_GENES	A02_SwiMB	0.576069437121341	0.0422914813099326	0.239525165290134	1.37374710290079
STAT5A_01	A02_SwiMB	0.593711543799766	0.656420885332318	0.226424506809499	0.182817609458858
STAT5B_01	A02_SwiMB	0.622577731067824	0.438170792804567	0.205806417619654	0.358356574622314
E2F5_TARGET_GENES	A02_SwiMB	0.692516927988325	0.818996338792327	0.159569606173889	0.0867180396874979
TGGAAA_NFAT_Q4_01	A02_SwiMB	0.744756062280297	0.429457195455988	0.127985952961304	0.367080116358158
HSD17B8_TARGET_GENES	A02_SwiMB	0.776631498460041	0.987326284373452	0.109784999406797	0.00553930114416991
HOXA2_TARGET_GENES	A04_DNB	1.40228365071568e-05	0.124721218997921	4.85316412939313	0.904059653099175
BARX2_TARGET_GENES	A04_DNB	1.66022535708867e-05	0.791890014024252	4.77983295732302	0.101335133586444
HSD17B8_TARGET_GENES	A04_DNB	2.24742401428531e-05	0.824993539208198	4.64831498290261	0.0835494525376085
NFRKB_TARGET_GENES	A04_DNB	4.61168563208327e-05	0.234449930815912	4.3361403052162	0.629949891081549
ZNF84_TARGET_GENES	A04_DNB	8.849960160534e-05	0.622478153840198	4.05305868434163	0.205875885731243
GATTGGY_NFY_Q6_01	A04_DNB	0.000214707611861155	0.550988648111791	3.66815255858798	0.258857348722071
BACH2_TARGET_GENES	A04_DNB	0.000823435184127536	0.0119316977754022	3.08437058020229	1.92329775565672
ZNF318_TARGET_GENES	A04_DNB	0.00130281561613545	1.24766270972169e-07	2.88511704442647	6.90390280496198
PHF2_TARGET_GENES	A04_DNB	0.00150861288866793	0.00661377825442391	2.82142218625719	2.17955037012605
NFE2L1_TARGET_GENES	A04_DNB	0.00280172894166249	0.391237792310539	2.5525738836236	0.407559200410053
ASH1L_TARGET_GENES	A04_DNB	0.00291170522090076	0.726492970539917	2.53585259481791	0.138768583527686
ZFHX3_TARGET_GENES	A04_DNB	0.00421550901418094	0.0870373070899055	2.37514997769332	1.06029455438862
PSMB5_TARGET_GENES	A04_DNB	0.0111816427390376	0.0190516795979548	1.95149438785478	1.72006673085614
MORC2_TARGET_GENES	A04_DNB	0.0129302126003213	0.724445457917088	1.88839433433172	0.139994306144917
MAML1_TARGET_GENES	A04_DNB	0.0131088930730109	0.0961024861496259	1.88243397898722	1.0172653770859
SNRNP70_TARGET_GENES	A04_DNB	0.0181573965892681	0.000765017305975251	1.74094642057084	3.11632874026528
FOXE1_TARGET_GENES	A04_DNB	0.022484136516572	3.94832275944696e-07	1.64812378647224	6.40358735273052
IRF7_01	A04_DNB	0.0425845938869606	3.49391873405799e-10	1.37074749009964	9.45668720060112
TAF9B_TARGET_GENES	A04_DNB	0.0482988971550125	0.000958893167550498	1.3160627857073	3.01822977586145
IRF1_01	A04_DNB	0.0614818059014226	0.00352414873846982	1.21125338447899	2.45294577025616
AML1_01	A04_DNB	0.0662063242325083	0.542244439755565	1.17910052342895	0.265804892602578
PPARGC1A_TARGET_GENES	A04_DNB	0.0680530221737086	0.297134168871362	1.16715258340376	0.527047403736461
TFEB_TARGET_GENES	A04_DNB	0.110672948892582	0.101831164121078	0.95595851807636	0.992119291404067
KAT5_TARGET_GENES	A04_DNB	0.114230142111234	0.0101166882437455	0.942219282908768	1.99496163303528
IRF2_01	A04_DNB	0.117561172809024	0.0851543556969088	0.929736089986744	1.06979313270723
IRF9_TARGET_GENES	A04_DNB	0.133065883413168	0.00973334880749583	0.875933278444561	2.01173771282555
E2F5_TARGET_GENES	A04_DNB	0.149756875390533	0.60755497164334	0.824613229869366	0.216414420937427
TERF1_TARGET_GENES	A04_DNB	0.157279003588417	0.0621484762863879	0.803329250894334	1.20656951462532
MAFG_TARGET_GENES	A04_DNB	0.192178572061016	0.0838890659023083	0.716295037866496	1.07629464140904
RYTTCCTG_ETS2_B	A04_DNB	0.232486965964764	0.580478703014433	0.633601390164366	0.236213709315555
BCL6B_TARGET_GENES	A04_DNB	0.282084258812451	3.92049131746418e-05	0.54962114816449	4.40665950361914
NAB2_TARGET_GENES	A04_DNB	0.313437595359969	0.118473674871882	0.503848913170109	0.926378140185412
HES2_TARGET_GENES	A04_DNB	0.348089980870065	0.561557036537152	0.458308476903776	0.250606126498962
SETD7_TARGET_GENES	A04_DNB	0.391447695608767	0.0707084363772158	0.407326259215291	1.15052876649318
PRDM4_TARGET_GENES	A04_DNB	0.472855816161362	3.63938966995689e-05	0.32527126474073	4.43897144195378
STAT5A_01	A04_DNB	0.560285389328442	0.445871680723053	0.251590702566821	0.350790110732429
STAT5B_01	A04_DNB	0.598684670188809	0.109031703254357	0.222801862177758	0.962447203467776
ELF1_Q6	A04_DNB	0.717740069628265	0.386824201321777	0.144032807518997	0.41248636248018
TATA_01	A04_DNB	0.815627703851973	0.201450321637339	0.0885080312684659	0.695832034876696
SRF_Q5_01	A04_DNB	0.862289366263938	0.541929027157707	0.0643469695776324	0.266057586398945
TGGAAA_NFAT_Q4_01	A04_DNB	0.886064647075837	0.482296708025559	0.0525345909300172	0.316685702397449
NF1_Q6	A04_DNB	0.962290009747183	0.948454225766711	0.0166940229185446	0.0229836241602786
IRF7_01	A05_PB	6.09808132970438e-06	0.00444003112167952	5.21480678777545	2.35261398575783
RYTTCCTG_ETS2_B	A05_PB	0.000259748819336282	0.958959036190957	3.58544641781083	0.0181999441705195
BACH2_TARGET_GENES	A05_PB	0.000458085720075174	3.33823813454819e-05	3.33905324629249	4.47648268598171
PHF2_TARGET_GENES	A05_PB	0.000847636187776363	0.00207873527597406	3.07179051041322	2.68220081394121
IRF2_01	A05_PB	0.000880022952386122	0.0042857815874987	3.05550600061728	2.36796996529631
IRF9_TARGET_GENES	A05_PB	0.000903286052149124	0.041693828416954	3.04417469575832	1.37992822518983
IRF1_01	A05_PB	0.002163299635403	0.0126657724648045	2.66488332291429	1.8973683181536
HOXA2_TARGET_GENES	A05_PB	0.00242740316245317	0.000103470757118538	2.61485808659034	3.98518237307202
